Simples,Novo,Hwloc,Matriz
2767.86,2553.93,6292.21,886.86
2736.2,2534.89,5528.91,886.362
2733.46,2579.97,6305.49,890.807
2666.23,2614.75,5818.76,934.131
2735.82,2557.24,5566.26,883.168
2799.57,2560.37,5623.5,947.71
2770,2618.83,6039.74,891.991
2843.85,2554.1,5641.46,1046.85
2743.92,2552.78,5689.19,1228.79
2749.23,2578.96,6313.54,890.474
2794.11,2577.73,5582.65,891.672
2755.32,2728.85,6262.63,894.383
2735.69,2773.14,5744.52,886.893
2803.03,2574.77,5893.78,884.732
2748.66,2586.87,5618.31,900.421
2743.69,2564.06,5624.75,886.837
2761.8,2930.02,6202.53,960.914
2770.6,2716.65,5687.21,883.977
2742.77,2554.28,5682.48,883.5
2758.68,2554.9,5599.57,895.979
2795.57,2572.3,6102.69,875.154
2817.34,2552.95,5584.78,939.513
2745.81,2546.98,5624.77,884.071
2811.14,2555.49,5873.44,1013.74
2774.56,2582.39,6280.11,874.955
2884.26,2554.57,5641.25,951.626
2763.76,2548.54,5954.74,880.294
2799.87,2596.42,6227.75,901.302
2820.6,2587.54,5953.22,892.264
2790.96,2552.97,5766.17,881.606
2740.9,2616.19,6040.45,894.815
2859.3,2691.22,5751.12,890.683
2767.98,2632.17,5622.49,882.929
2739.14,2814.58,5601.07,908.489
2753.42,2567.33,5958.53,935.68
2788.42,2611.53,5815.46,898.77
2776.65,2550.52,5621.97,898.842
2750.55,2563.34,5606.2,884.362
2786.47,2642.54,6562.97,888.734
2760.81,2605.1,5585.64,935.636
2812.85,2571.65,5963.41,881.208
2745.29,2565.45,6026.8,883.126
2790.53,2577.3,5490.12,976.948
2800.69,2565.57,6014.3,886.343
2755.67,2652.99,5843.28,885.226
2783.54,2729.44,5893.1,892.481
2806.62,2580.86,5741.98,889.585
2824.22,2612.54,5977.63,877.284
2756.52,2970.63,5804.09,890.461
2791.42,2593.4,6028.78,891.92
2748,2780.22,5507.24,889.635
2758.72,2582.26,6297.6,891.016
2745.87,2607.1,5639.15,953.865
2782.83,2560.83,5856.25,903.899
2748.03,2573.96,6405.8,885.076
2788.83,2545.17,5662.6,941.864
2836.26,2595.99,5911.71,885.091
2744.54,2564.97,6146.64,891.809
2816.09,2568.22,5927.63,945.345
2738.92,2597.55,6241.02,950.885
2767.3,2559.74,5909.6,899.12
2754.71,2664.82,5500.32,884.271
2749.99,2559.25,5458.26,890.881
3098.46,2602.09,6374.65,922.128
2840.7,2556.28,5511.46,882.269
2737.17,2563.54,6486.66,892.784
2787.6,2628.66,6153.67,890.187
2808.42,2563.71,5644.53,900.802
2765.95,2544.69,6070.54,888.661
2845.29,2565.23,6305.72,902.167
2777.77,2571.83,5897.61,897.644
2940.91,2557.53,6044.22,884.535
2746.3,2603.84,6187.62,946.588
2759.79,2547.63,5853.92,889.426
2931.7,2550.47,6415.85,891.659
3187.73,2575.31,6061.89,936.936
2748.02,2556.49,5773.79,891.588
2810.3,2546.48,5560.78,879.59
3178.6,2604.05,5625.76,884.316
2878.76,2591.68,5969.24,869.492
2755.56,2545.92,5631.02,982.009
2768.67,2548.47,5935.66,891.648
2816.07,2749.88,6203.64,873.339
2744.4,2557.93,6206.65,875.598
2909.15,2616.67,5665.41,896.017
2743.11,2569.23,6385.79,883.322
2801.01,2634.81,5732.52,887.471
2738.38,2614.21,5726.02,887.942
2766.33,2570.71,5638.21,932.23
2788.79,2578.6,6219,897.607
2748.98,2557.58,6174.71,897.817
2748.08,2580.17,6017.42,891.304
2891.41,2615.74,5915.08,906.455
2744.84,2559.06,5406.09,891.377
2813.28,2556.32,5809.82,883.621
2773.08,2568.08,5893.66,882.576
2780.21,2582.65,6122.61,1006.56
2746.27,2546.64,5671.27,886.765
2762.14,2562.37,6529.51,899.405
2787.35,2637.14,6345.85,883.38
2811.35,2556.44,6284.94,887.475
2749.4,2620.49,6287.82,905.026
2785.88,2612.75,6310.11,867.577
2819.42,2567.62,6237.68,895.356
2753.29,2544.1,5680.25,892.855
2884.17,2582.32,5479.51,899.744
2827.41,2600.9,5517.54,889.113
2812.56,2542.47,5546.45,901.566
2743.46,2552.03,5514.49,889.92
2765.45,2549.86,5658.06,894.209
2841.66,2582.46,5755.38,975.717
2752.37,2560.21,5595.89,881.777
2841.19,2543.07,6357.76,896.136
2746.04,2550.99,6269.14,976.84
2771.01,2555.83,5982.77,895.506
2761.86,2567.21,6288.96,893.395
2740.58,2544.96,5989.61,927.123
2820.71,2619.3,6294.64,916.725
2752.3,2638.93,6014.32,907.641
2761.28,2555.22,5665.82,879.565
2776.38,2602.44,5666.46,881.597
3172.71,2556.83,6194.32,902.206
2764.04,2553.22,6902.34,896.851
2840.69,2582.33,5643.87,882.664
2781.18,2556.15,5613.25,901.619
2746.51,2561.13,6006.96,888.792
2881.15,2616.5,5984.56,884.235
2816.09,2576.55,6388.33,1064.1
3050.24,2610.31,5749.39,912.001
2813.32,2823.83,5893.49,924.499
2778.32,2584,5816.55,882.103
2736.02,2548.06,5528.9,879.516
2743.2,2573.91,6221.75,886.187
