Simples,Novo,Hwloc,Matriz
23.7465,20.7838,58.6911,7.3221
24.0038,20.751,58.5536,7.4209
25.2048,20.7029,58.401,7.4505
24.732,20.7952,57.9378,7.3651
27.4943,20.8059,56.0125,7.3237
23.8109,20.9442,55.4298,7.4485
24.056,20.8304,56.901,7.4434
23.945,20.8391,56.3317,7.2842
24.5862,20.7368,56.957,7.345
23.8064,21.4601,54.9795,7.9435
23.9434,20.8415,59.1395,7.3521
23.6547,21.5222,55.9063,7.4434
23.7965,22.381,58.5801,7.2987
25.7315,22.3195,58.1866,7.9098
25.0077,20.9921,58.0301,7.4267
26.4083,20.8703,57.5272,7.3336
24.6004,20.7062,55.7708,7.787
25.57,21.6173,58.2107,7.3126
25.4676,20.7166,54.7922,7.4232
24.0458,20.7534,56.4433,7.3367
25.027,21.0055,54.9475,7.4039
24.1288,21.0302,60.0731,7.3635
23.6511,21.2208,56.9729,7.4453
23.9237,20.9275,56.9134,7.3684
25.7102,20.9121,56.4496,7.3015
25.7331,20.7458,55.4978,7.3753
27.4031,20.7161,58.1903,7.3213
24.7727,20.7723,55.9806,9.1717
26.407,20.781,57.2042,7.7804
25.9117,20.7932,56.3609,7.307
23.776,20.7186,55.9683,7.4287
25.8741,21.1619,56.3583,7.323
26.2075,20.7505,60.284,7.3355
24.9664,20.6873,55.32,7.5757
27.6621,20.6942,57.1919,7.337
23.9106,21.3286,56.2654,7.6222
27.2482,21.2917,57.5462,7.3457
25.0963,20.7222,58.085,7.5295
25.1618,21.2326,60.2006,7.3481
26.1022,21.0414,57.9298,7.4212
24.1627,20.7289,57.9013,7.3833
24.0182,20.7522,55.5828,7.3157
23.9569,20.9766,54.9858,7.3979
24.9619,20.8366,57.1558,7.3063
23.9404,20.8738,55.9442,7.8673
24.1484,20.7234,56.5353,7.3189
23.8711,20.8513,56.2914,7.4192
23.8407,20.9153,58.2087,7.5077
23.8443,21.2172,59.0135,7.2853
24.984,20.7929,59.8309,7.5689
23.9056,20.7126,56.9808,7.3351
24.3361,20.7518,59.4536,7.4176
25.1105,20.9133,55.0475,7.3129
24.0414,22.7689,59.427,7.4496
25.0971,22.5415,58.8515,7.5666
26.5374,21.873,55.7704,7.8602
25.2744,22.2238,57.3673,7.5761
26.3888,21.0219,58.3399,7.3623
26.5188,20.96,55.9628,7.3841
23.9016,20.7451,61.8212,7.3272
23.8178,21.1188,56.689,7.4414
23.6847,20.8439,58.2349,7.3311
23.7787,21.0367,54.7867,7.3572
24.4634,20.7173,58.5106,8.1426
26.0389,20.9023,56.7486,7.4658
24.0608,20.7774,56.5537,7.3639
23.5931,20.7439,56.6147,7.334
24.0482,20.7009,58.3358,7.4
27.6433,22.1297,54.8958,7.4425
26.5751,20.9958,55.4595,7.3474
25.4835,20.8225,56.5604,7.4537
23.9968,20.8245,55.7368,7.328
25.7564,20.9678,57.2376,7.772
24.3377,20.7119,54.955,7.5188
24.1032,21.0493,56.5739,7.5639
26.2277,20.7258,55.9682,7.6271
23.7037,20.7367,58.1239,7.3635
24.156,21.0228,59.6294,7.7155
26.249,20.7246,57.1072,7.3347
23.8419,20.8063,56.3354,7.3845
23.7172,21.156,56.6541,7.339
25.2262,20.8908,54.7507,7.4461
24.0995,20.7222,57.2156,7.3245
25.2129,20.7617,54.8361,7.3398
25.2424,21.9524,59.3458,8.0229
25.7975,20.7262,59.8865,7.3829
24.7513,22.0073,55.1186,7.3229
27.2237,20.966,57.6327,7.3959
25.8563,21.4865,56.2287,7.3798
23.8143,20.7692,59.5555,7.8676
23.6163,21.6118,57.6063,7.3896
24.1485,20.7419,57.6512,7.5765
26.4636,21.2496,58.8013,7.5137
25.353,20.8267,57.4849,7.3474
24.6467,20.7266,59.149,7.3852
23.8008,20.8786,57.6133,7.3094
23.8629,20.8008,57.1523,7.4892
24.3366,20.7265,56.6285,7.3414
24.1568,21.4321,56.6566,7.2782
25.1555,21.3353,56.8778,7.3916
25.3116,20.7438,55.3975,7.3344
23.7815,20.7644,57.319,7.4449
23.9577,20.6906,57.6933,7.727
23.7329,21.1157,56.6818,7.4311
24.2532,21.0066,56.1026,7.4904
24.7367,21.2432,57.5561,7.5065
24.4926,21.4135,57.3865,7.3837
25.1572,20.888,57.9452,7.4619
24.2122,21.0859,58.0649,7.4316
24.2932,22.6844,55.8502,8.7826
24.6107,21.9911,56.6036,7.3252
24.7605,20.751,58.8804,7.4452
24.325,20.7542,58.7536,7.3414
27.5879,20.7241,56.2436,7.3857
24.2667,20.7325,58.0198,7.3482
26.5563,20.7549,56.7691,7.6014
23.9684,20.7384,55.9735,8.0494
23.6626,21.1615,58.9957,7.4169
23.8537,21.2768,57.8547,7.46
23.8676,20.7135,57.954,7.3249
26.27,21.2216,56.4988,7.5453
24.0765,20.9308,57.2476,7.3406
23.7084,20.8588,55.7704,7.317
27.1499,20.7427,55.8481,7.4221
23.9106,20.9927,56.2393,7.4224
25.0061,20.7593,61.1543,7.3856
25.7426,20.7972,58.0906,7.322
23.9249,20.7225,55.8079,9.1829
27.8253,21.0626,57.2483,7.503
23.8218,20.7735,59.9265,7.3379
26.2933,20.6901,57.8543,7.535
24.4164,20.6965,58.0839,7.4295
23.9961,20.743,58.3462,7.3636
24.0588,20.7194,56.489,7.4268
24.7075,21.359,59.2623,7.3146
25.0205,20.7174,58.5303,7.4038
25.4274,20.7594,55.9786,7.3442
26.428,20.6952,56.2709,7.7267
23.8788,20.9912,56.3994,7.388
24.0165,21.4229,58.9009,7.5161
24.2844,21.041,61.2798,8.0004
24.8288,21.6912,60.1204,7.9913
25.2073,22.3186,60.5973,7.8901
25.4981,20.909,58.3794,7.4889
24.3737,22.1124,57.7264,7.4343
24.997,22.7552,55.7249,7.7104
24.9241,20.977,57.2866,7.3889
24.8028,21.2345,58.236,7.471
24.1402,21.4823,58.0124,7.4386
24.4096,20.9236,59.9936,7.9239
24.8829,21.6513,61.3515,7.8925
26.3455,22.347,61.0993,7.8301
25.2314,23.945,59.9098,7.6417
25.327,22.6334,57.1065,7.392
25.2121,22.7772,57.4672,7.4417
24.4361,21.0436,57.5114,7.9134
24.1452,21.0342,57.7501,7.7697
24.5254,20.9619,57.8666,7.5907
24.794,22.336,56.6498,7.399
25.9851,24.207,59.433,7.3062
25.9034,20.7726,59.6629,7.4327
26.0519,20.9754,57.4822,7.3703
24.4286,20.8324,57.959,7.3042
24.2284,20.935,58.8026,7.7712
25.5793,20.7791,58.8542,7.3702
23.7037,20.713,57.8623,7.3548
24.7695,20.8679,58.4078,7.3822
27.9407,20.7162,57.2796,7.4035
25.5017,20.9549,56.9429,7.5022
24.8999,20.86,56.5522,7.3181
24.2769,20.9296,56.4159,7.4259
24.5503,20.7367,56.6092,7.3423
24.5562,20.7553,55.9534,7.4484
24.7996,20.7004,57.6288,7.3303
23.8107,21.1978,56.6008,7.3958
23.8914,21.2069,55.2546,7.3237
24.2145,20.7241,56.4831,7.4098
23.9281,21.419,55.8043,7.3208
23.983,20.904,58.5615,7.9858
28.0734,21.1879,55.6405,7.4208
27.109,20.7068,57.9819,7.3707
25.7715,20.7044,57.7429,7.3782
24.4702,20.7347,55.2434,7.3394
23.8712,21.2286,57.0112,7.4023
23.8222,20.8877,58.3181,7.3545
23.9838,20.7913,58.8176,7.2774
24.0071,20.7028,57.4375,9.0228
25.3822,20.7166,60.0335,7.3427
23.9716,21.1523,55.1873,7.586
26.5549,20.7198,57.9432,7.3383
26.1076,20.7821,55.0948,7.3975
24.0975,20.7035,56.4996,7.5331
25.8924,20.9099,57.9938,7.3505
24.06,21.0808,58.0851,7.3901
25.5735,20.7226,56.4069,7.3359
23.8088,20.7215,55.0431,7.2968
27.3916,20.713,59.7404,7.4623
26.37,20.7348,57.3649,7.2983
24.4277,21.1359,59.6444,7.4008
23.7487,20.7165,55.7064,7.3204
25.0279,20.7355,57.1764,7.326
23.8981,20.9054,58.4762,7.6733
23.9352,20.8284,57.1918,7.6571
23.9269,20.9857,56.7403,7.3556
25.7431,20.7877,56.3378,7.4267
25.3257,20.7063,56.4721,7.3453
23.676,20.7107,57.4604,7.3016
24.245,20.8111,58.9072,7.424
27.5737,20.6929,57.0504,7.3248
24.8296,20.7751,57.809,7.3169
23.8482,20.8466,57.0532,7.7009
25.6438,21.0927,57.2519,7.3936
24.4501,21.1201,55.2758,7.9494
23.7005,20.7695,58.9092,7.3935
23.6804,20.7268,60.1097,7.4951
24.9387,22.008,59.7624,7.475
25.6051,20.8755,59.1845,7.4145
25.1559,21.2412,59.109,7.4832
26.3601,21.3673,59.6167,7.4734
26.9815,21.6359,61.7867,7.4433
25.1635,22.4596,57.9234,7.4726
24.5887,22.5256,56.7529,7.8687
24.568,22.3517,63.1071,8.0497
25.7885,22.3439,59.3659,7.8834
27.1414,20.7257,56.3425,7.3287
25.7291,20.7071,56.1445,7.3703
24.4263,20.9086,57.0117,7.3718
23.8439,20.8098,57.5493,7.4627
23.879,20.7767,57.4127,7.3493
24.0975,20.8315,59.6836,7.3209
23.8093,20.6997,54.8649,7.3197
23.8692,20.8841,58.0574,7.294
24.0043,20.7151,55.8976,7.4714
23.7697,20.8877,56.6953,7.2778
25.827,21.5221,56.203,7.625
25.8892,20.9779,58.3364,7.3059
25.0283,21.21,56.8837,7.4031
26.3807,20.7139,56.7367,7.3398
25.2456,20.8564,55.0324,7.3951
25.9268,20.7262,56.0225,7.4275
25.6063,20.7304,57.6904,7.3528
24.0706,20.8351,57.6979,7.575
24.2441,20.8289,56.1603,7.5243
24.0292,21.8323,57.8109,7.307
23.9134,21.0544,56.3631,7.4848
23.8148,20.7431,58.6011,7.3672
23.7842,20.7893,57.765,7.2794
24.6711,20.841,58.9958,7.6515
25.2946,20.7775,56.7537,7.285
23.8965,20.7277,54.9435,7.4046
25.9092,21.1871,58.7597,7.2833
24.0858,20.9584,54.9945,7.3446
24.4294,20.7155,57.9966,7.4702
25.5233,21.1582,59.6692,7.3102
23.9522,20.8599,57.5548,7.4026
23.8017,20.9719,56.4151,7.3095
24.2493,20.704,56.527,7.401
25.312,20.7142,59.0356,7.3217
23.8645,21.16,56.5494,7.5228
24.0438,23.6685,55.602,7.3051
23.8835,20.7288,56.0821,7.405
23.7274,20.7284,56.3428,7.3118
23.7325,20.7159,58.8092,7.4217
23.7167,21.2491,55.2623,7.3691
23.7973,20.7949,55.4709,7.7649
23.8818,20.8316,59.9138,7.3162
24.113,20.9801,56.231,7.4445
24.3428,20.8301,58.0938,7.3023
23.9799,20.8134,56.7249,7.4707
25.3601,20.7051,57.7477,7.3062
23.9952,20.7226,57.0271,7.4027
23.8838,20.807,55.7886,7.3015
23.8862,20.8782,56.2635,7.4536
25.9409,21.2949,56.5158,7.3382
23.7152,20.7629,56.5772,7.4094
25.137,20.7478,56.7711,7.4611
23.8811,20.7999,57.1451,7.3347
23.8148,20.7075,59.0106,7.3727
23.8452,21.2133,55.7302,7.4027
23.861,20.7751,57.9547,7.3189
23.6661,20.7116,54.776,7.6117
25.2602,20.7497,58.065,7.3952
26.082,20.8537,57.411,7.3474
26.936,21.2966,54.8127,7.343
25.5693,21.4502,57.1575,7.3327
23.9206,21.3942,55.0365,7.5863
24.103,21.0235,59.1248,7.3216
24.2544,20.7245,56.1703,7.3351
27.9537,21.1222,57.7486,7.5365
25.9082,21.1562,55.4638,7.347
24.5819,20.7088,56.4586,7.411
23.8886,21.1089,58.5172,7.3256
24.0549,20.8192,56.5419,7.8459
25.5131,21.1911,56.4693,7.3153
23.8088,20.7107,55.3181,7.5129
24.1189,20.6995,58.8898,7.3086
23.6662,21.0193,56.6553,7.3418
24.7139,20.7158,61.0276,7.3956
24.8676,21.1464,57.8108,7.311
24.645,20.7529,56.5507,7.4845
24.0999,20.8182,56.5443,7.3663
23.987,20.7229,55.3231,7.6211
25.0235,21.1978,57.3076,7.7006
25.1049,20.9193,58.1356,8.0257
26.1369,20.9909,56.8423,7.3316
