Simples,Novo,Hwloc,Matriz
52.1319,47.6033,130.934,18.4406
54.1574,48.6368,134.3,19.755
54.4232,48.7489,133.039,19.407
53.4119,50.5639,134.7,19.3489
53.174,47.9482,131.801,18.1654
54.1373,47.522,132.449,19.4528
52.6632,50.4469,130.433,18.0179
51.6875,47.4385,134.486,18.4288
53.6177,47.5168,135.934,18.2657
54.1748,48.009,131.96,18.289
54.3226,48.9651,134.623,18.3542
53.675,48.0968,131.867,18.5715
53.0643,49.3112,133.15,18.7362
53.0286,49.6138,131.88,18.251
53.6715,47.591,135.749,18.7559
54.6536,47.7024,133.829,18.7864
52.1062,48.0146,132.558,19.5686
52.5594,48.4186,133.472,18.7247
52.1974,48.4392,137.84,18.4735
53.1914,47.8041,136.378,19.6049
53.2823,49.2745,139.756,18.2214
54.5883,51.258,135.503,18.249
53.0598,47.962,133.25,18.7338
53.8338,51.6313,133.701,18.351
54.1523,50.0867,131.123,18.4739
51.8115,47.7937,133.369,18.1855
54.565,47.3035,132.622,18.3016
53.3076,49.4576,130.997,18.0125
54.3142,48.6696,132.469,19.1795
51.3991,47.5136,127.559,18.9048
53.4924,47.6433,130.212,18.0796
51.8415,49.3645,131.812,18.9261
54.682,48.0884,134.337,19.3679
56.4464,48.619,133.191,19.3897
54.3802,48.7446,133.008,18.6082
55.9525,48.0995,132.457,18.2949
55.9664,49.0236,135.048,18.3691
54.4272,47.829,135.924,18.3049
55.0222,47.7546,131.025,18.0902
55.2367,48.3823,128.405,18.238
51.4991,50.0688,134.562,18.2791
55.1633,48.2622,132.384,18.2435
53.8243,49.1773,136.579,18.0381
53.2511,47.4337,132.299,18.0686
51.5713,47.5663,130.53,18.5142
53.9251,47.5322,131.975,18.2791
53.6386,48.0312,130.713,18.2965
53.9473,48.3199,135.457,18.247
53.611,47.9738,136.14,19.1201
52.0643,49.7579,132.659,18.5217
55.0952,55.9173,137.239,18.1543
52.992,51.4363,135.488,18.1274
54.0903,51.734,132.643,18.1744
52.1706,50.2356,130.967,17.9843
54.2131,48.662,133.761,18.0622
52.9627,47.8843,130.648,18.5477
53.2618,49.2906,132.175,18.2183
54.1731,48.5502,131.536,18.4149
55.7183,50.7441,130.066,18.1642
51.985,47.5657,136.536,18.4729
52.446,48.013,130.653,18.0208
52.9872,47.8021,133.877,18.9022
52.366,48.5695,130.813,18.2581
52.5685,47.569,130.155,18.1238
52.3286,47.3141,133.579,18.1499
51.6722,48.022,129.408,18.0251
54.7452,47.4611,131.32,18.9617
52.5135,47.962,132.061,18.2057
52.63,47.8637,136.066,18.1922
51.7278,47.6036,138.773,18.0855
53.4423,48.4361,140.36,18.4671
52.967,48.9082,130.765,18.2202
53.2061,49.2211,130.768,18.1175
53.2775,48.2694,129.75,18.2028
53.0121,47.9566,134.967,18.4565
54.9506,49.0685,134.653,18.2316
53.5067,47.9131,131.313,18.2921
54.3265,48.6569,129.217,18.1507
54.5192,51.2983,128.898,18.146
53.0496,48.9347,132.821,18.7006
54.9376,47.6654,132.958,18.6891
54.6046,47.5887,132.146,18.3206
51.7657,47.61,137.159,18.6259
53.082,47.6404,129.481,18.3262
53.843,47.7787,129.986,18.2688
53.801,49.0539,131.257,18.1183
54.7958,49.4565,129.104,18.0819
56.7743,47.7436,127.969,18.217
53.6367,47.9087,137.352,18.7216
54.2345,49.1018,132.693,18.3996
53.2732,48.8868,132.333,18.2388
54.8326,48.1761,132.908,18.0247
57.7638,47.9861,135.037,18.0484
54.2601,47.9414,131.822,18.1143
52.5407,47.3371,129.668,18.4311
52.4156,48.1497,132.016,18.6528
52.5889,48.2579,133.055,18.7563
55.053,49.163,133.716,18.9574
55.4169,47.827,132.382,18.503
53.8445,48.7118,133.421,18.906
54.6341,50.1029,133.501,18.7512
55.8056,47.8961,134.812,19.6459
53.4909,47.9017,132.818,18.8725
52.8248,48.6467,133.037,18.3258
54.4794,48.3025,133.885,18.2009
54.8057,48.0339,132.821,18.3056
54.1996,48.2449,133.18,18.1958
54.7405,47.9027,132.97,18.4624
53.9674,48.2441,133.577,18.2282
54.0128,48.2793,132.268,18.3901
53.891,49.5795,133.432,18.3064
54.0416,49.4103,133.856,18.3778
53.4803,50.1992,133.529,18.3652
53.974,49.4238,131.519,18.0951
53.2985,47.4987,130.149,18.0104
53.3886,48.1071,133.168,18.3257
53.2289,48.1196,134.081,18.1423
52.6308,48.1067,130.696,18.206
53.9346,47.9012,131.753,18.5734
56.194,47.371,134.339,18.2984
53.2859,47.6851,131.24,18.2178
53.718,51.4013,136.209,18.2827
54.0057,54.1783,131.321,18.3261
57.1586,52.5148,136.154,18.8005
53.7003,47.7945,135.809,18.3317
53.4455,48.0573,134.471,18.2819
52.4954,48.3401,131.967,18.2356
53.4,48.126,135.759,18.1649
56.2536,48.5787,134.529,18.0085
52.6293,48.1405,132.123,18.2222
52.1524,50.5169,132.946,18.5169
52.9221,48.4222,134.243,18.3254
53.1832,48.352,132.13,18.4525
52.8561,49.0876,135.794,18.436
53.3735,48.214,136.409,19.9897
54.7132,48.4902,137.779,19.1206
54.1451,48.6605,132.277,18.3404
55.6834,47.4422,128.526,18.1182
51.4856,47.7281,133.803,18.3502
52.3005,47.488,132.566,18.3269
53.1156,49.3696,132.914,18.2763
51.6451,47.6828,131.396,18.315
51.8411,48.1876,133.347,18.3304
51.8523,49.7951,131.38,18.4672
52.6122,51.0245,130.285,18.1938
54.26,47.8343,130.051,19.2288
55.8878,48.2204,134.753,18.3256
52.8951,47.3932,139.828,18.3905
52.6341,48.0196,132.239,18.5825
54.2953,47.9511,133.844,18.144
54.1901,48.3049,134.029,18.1613
52.4392,49.346,136.402,18.1337
53.2069,48.6629,129.841,18.033
53.0144,51.2458,130.818,18.3671
51.7486,47.5693,131.307,17.9934
52.6849,47.7091,133.364,18.1898
55.0474,47.3221,130.297,18.05
53.6486,48.1393,132.361,18.2413
53.8271,50.1641,131.998,18.1677
54.9099,47.9991,133.024,18.227
53.7587,51.0285,135.681,19.7883
55.8067,47.9348,133.358,18.7744
57.4665,47.7918,140.375,18.568
52.1852,49.6991,131.656,18.59
55.992,47.6151,128.422,18.8306
53.4806,47.4938,133.585,18.9689
53.6549,48.7154,131.469,18.5683
53.9958,51.0845,131.406,19.0656
53.8228,47.8653,129.749,18.5802
53.5671,47.5175,130.134,18.2858
54.554,47.5226,138.051,18.5319
51.3489,47.5547,133.098,19.3311
55.3745,48.214,131.608,18.4438
53.3084,47.9623,132.498,18.2404
52.9742,48.3377,132.647,18.1913
52.583,48.1658,129.884,18.3004
52.6324,47.3481,132.923,18.0575
53.8394,48.802,132.002,18.1965
54.8563,47.4816,131.085,18.4122
53.4285,48.4867,131.779,18.2585
52.327,48.9008,132.465,18.2167
52.9043,48.0852,133.755,19.7168
53.1811,48.3164,134.801,19.3707
52.8778,48.073,137.477,19.3284
56.896,48.2733,131.907,18.3854
