Simples,Novo,Hwloc,Matriz
9544.36,9547.89,22955.9,3785.71
9661.42,9425.33,21774.2,4335.87
9499.39,9434.73,23532.1,3443.05
9554,9577.99,22908.9,4717.54
9577.45,9423.57,23682.6,4972.7
9526.34,9519.46,22532.4,5224.82
5599.88,9378.15,24298.1,4987.07
7873.57,9478.71,23192.1,4637.83
9690.49,9406.19,26185.4,4331.56
9825.62,9210.59,22371.2,4720.06
8111.99,9025.89,22883.6,4951.47
9072.91,9149.54,22733.2,4638.01
9017.55,8017.19,23385.7,4614.08
9041.05,9190.53,22406.6,4595.01
9079.22,9022.68,22903.4,4557.34
9274.6,9413.13,24207.8,4766.39
9585.19,8908.72,23804,4590.44
9614.27,9482.74,20637.7,6222.85
9523.16,9507.93,20930.7,4943.47
9463.59,9528.88,23019,4671.02
9472.11,9412.21,24327,5184.73
9516.38,9450.65,22950.5,3031.63
9566.2,9263.16,19948.6,4930.42
9548.59,8786.84,13471.9,4552.64
9430.57,9462.8,17810.8,5022.68
9667.31,9441.67,23766.6,5251.45
9659.69,9410.22,23443.4,4779.26
9634.68,9297.77,22367.2,4914.42
9486.45,9397.88,23937.9,5012.1
9667.51,9384.28,22853.8,5622.74
9489.49,9572.79,23566.6,4743.75
9657.42,9361.5,23764.2,5224.78
9797.84,9321.42,24447,4801.91
9548.83,9419.75,23638.4,5074.5
9645.85,9471.63,23658.6,5008.24
9619.63,9334.75,22750.1,4690.66
9533.73,9316.13,22912.6,4719.07
9460.24,9309.96,23534,5306.84
9478.2,9476.38,22981.5,4814.36
9647.37,9816,22654.1,4813.52
9571.54,9422.14,23039.1,5016.35
9577.2,9489.63,23246.7,4907.66
9560.04,8116.68,22912.9,4884.76
9630.93,9812.79,23333.2,4979.78
9616.45,9430.09,23242.9,5039.14
9466.24,9349.77,21916.3,5385.96
9421.83,9471.92,22868.4,4830.48
9600.1,9400.72,23130.9,4684.7
8634,9417.53,23055.7,4877.97
6483.11,9558.87,23911.7,5166.42
9495.9,9970.53,22124.8,4736.68
9390.14,9405.78,22988,5210.16
9692.05,9583.94,24379.5,4639.63
9521.16,9593.76,23444,4959.29
9531.62,9454.8,23224.2,4793.7
9527.43,9191.64,23458.6,5377.34
9460.27,9464.18,22733.4,4765.67
9576,9455.74,19486.1,3425.28
10021.3,9557.29,23762,4783.7
9480.21,7240.82,20357.6,5088.18
9503.69,9077.85,21247.9,4914.78
9574.27,9470.1,21178.7,5014.02
9938.57,9328.71,23450.6,5041.23
9688.66,9315.88,24138.7,5105.06
10126.5,9451.03,24438.7,4747.85
9662.11,9279.22,23455.6,5191.75
9794.23,9448.74,23679.5,4753.09
9538.29,9392.99,23481.9,5356.15
9583.59,9442,22685.9,4745.35
9518.53,9390.34,23753.2,5136.6
9647.73,9524.16,24143.7,4896.83
9629.78,9332.26,23108.7,4821.47
9626.9,9422.64,23387.4,5085.99
9616.84,9377.49,23496,5129.59
