Simples,Novo,Hwloc,Matriz
1016.76,957.524,2835.17,436.901
1195.94,1013.14,2818.22,381.149
1137.63,1099.7,2712.82,375.839
1206.4,918.696,3109.51,372.778
1017.92,956.919,2793.26,368.123
1015.91,920.526,3126.93,370.999
1013.45,969.665,2661.3,372.274
1008.15,928.658,2939.33,369.558
1011.88,919.984,2876.6,379.192
1041.19,907.819,2758.62,374.055
1013.72,914.404,3165.21,363.669
1016.58,924.099,2946.17,384.397
1083.29,927.795,3059.15,368.252
1008.34,920.159,3016.21,369.817
1047.44,915.606,2951.24,374.58
1015.03,908.763,2707.62,362.238
1068.03,912.6,2692.81,365.698
1013.8,929.608,2847.7,372.214
1005.48,918.211,2688.72,371.541
1061.47,916.95,3338.73,504.404
1004.98,918.174,2946.71,391.864
1024.6,910.281,3060.15,361.496
1017.95,911.19,3113.45,419.943
1027.39,925.582,3359.65,373.735
1032.94,916.602,3073.35,367.114
1017.67,953.611,2892.2,379.773
1112.44,1068.92,2776.07,382.803
1097.88,944.614,2889.13,376.58
1234.11,916.989,3098.97,366.127
1055.83,950.134,2804.81,362.979
1011.85,921.973,3047.82,370.481
1081.6,925.708,2873.41,372.883
1021.07,916.901,3137.9,375.738
1014.46,917.115,2884.02,361.953
1012.91,926.127,3070.35,368.92
1114.87,916.682,2921.83,381.123
1047.31,908.468,2920.72,369.228
1037.91,929.194,3242.16,368.676
1227.89,939.975,2721.78,382.971
1014.99,974.118,3097.52,375.454
1082.57,925.355,2930.7,389.9
1019.06,909.908,3115.5,420.115
1009.58,918.873,2722.66,369.565
1016.53,914.647,2877.02,403.407
1105.61,913.063,2616.66,367.569
1018.14,910.532,2846.64,441.09
1214.01,915.779,2734.72,384.488
1115.78,913.025,2640.7,375.213
1099.12,930.018,2613.27,366.852
1019.07,913.668,2728.23,372.508
1018,968.288,3028.87,374.558
1017.37,917.124,2618.02,360.106
1017.14,1019.22,3128.5,371.526
1015.97,1013.98,2452.25,364.504
1024.57,1025.01,2828.13,378.681
1021.25,913.013,2864.52,365.31
